report_id,report_text,report_type,sif_label,hazard_category,severity,unsafe_act,unsafe_condition,potential_consequence,failed_control,location,equipment,source
000a1461-781c-4859-aa50-3889a6585853,Small oil spill near Heat Exchanger at Offshore Platform 1. Cleaned up promptly.,Unsafe Condition,NO,Electrical,LOW,,,,,Offshore Platform 1,Heat Exchanger,synthetic
7ed72214-1e46-44c0-8b8d-f877b1494e77,Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic
f31b9d91-8719-468e-90db-58e2955594f4,Small oil spill near Heat Exchanger at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Manual Handling,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic
999ecf9d-aee9-42a6-98ce-9b0c83943db9,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Working at Height,LOW,,,,,Refinery Sector 4,Heat Exchanger,synthetic
da486629-fc71-43db-9d79-ec9720d701a8,,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Offshore Platform 1,Pump,synthetic
e7f027ab-96a7-4732-a5ee-8c047c99a393,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic
42dbc118-a8fd-4815-a5d4-93cfb8192006,Worker observed not wearing safety glasses at Unit B.,Unsafe Act,NO,Working at Height,LOW,,,,,Unit B,Electrical Panel,synthetic
c79f0fbe-750a-4642-8bb4-ee8c39e501bf,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Refinery Sector 4,Valve,synthetic
4662282b-53a4-43b3-9871-4d48a9f0ee6d,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Slips/Trips,LOW,,,,,Unit A,Heat Exchanger,synthetic
b3702027-4184-4994-b6ca-649716c2e4f2,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic
6f26d1d6-aa25-4a9e-9a19-0119c9a90208,Small oil spill near Pump at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Working at Height,LOW,,,,,Refinery Sector 4,Pump,synthetic
9b0cc74e-2ae6-4950-9f85-5d64bae61653,Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Offshore Platform 1,Valve,synthetic
30762e14-057e-4cda-b4e9-6ad8541815bd,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Electrical,LOW,,,,,Unit A,Valve,synthetic
3cd153e3-9477-4ee6-a448-7b0b5aa03fda,Small oil spill near Heat Exchanger at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic
99d171f3-d6e7-4e1f-88fe-2c6a97a78cd8,Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Working at Height,LOW,,,,,Refinery Sector 4,Heat Exchanger,synthetic
feb57678-034e-46ea-9d6b-4dc2c01ee16a,Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Offshore Platform 1,Electrical Panel,synthetic
4842bf0b-2b8a-444b-9f7c-bc4e449be04d,Small oil spill near Electrical Panel at Refinery Sector 4. Cleaned up promptly.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Refinery Sector 4,Electrical Panel,synthetic
620ca75f-08d8-4565-bdae-442954eac792,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Refinery Sector 4,Valve,synthetic
356f00ac-3c91-43c8-b9eb-21d4cd8c89d8,Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Electrical,LOW,,,,,Refinery Sector 4,Pump,synthetic
b8fe9070-63cc-41fa-9341-9f00e486d043,Small oil spill near Electrical Panel at Unit A. Cleaned up promptly.,Unsafe Act,NO,Confined Space,LOW,,,,,Unit A,Electrical Panel,synthetic
06547111-af2f-4f67-b7a0-e4d840f6e3c7,Small oil spill near Heat Exchanger at Unit A. Cleaned up promptly.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic
e3582583-df69-4200-ab78-a16ad416d6cc,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Act,NO,Confined Space,MEDIUM,,,,,Refinery Sector 4,Valve,synthetic
c1982145-921f-4ba8-9dd6-9c8cfa08bf3e,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Condition,NO,Electrical,LOW,,,,,Refinery Sector 4,Compressor,synthetic
44d722cf-38ba-4784-a984-26704289b213,Small oil spill near Valve at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Unit A,Valve,synthetic
6f334fca-e6bc-45ce-98db-eeb0f6f7ebeb,Small oil spill near Electrical Panel at Unit B. Cleaned up promptly.,Unsafe Act,NO,Slips/Trips,LOW,,,,,Unit B,Electrical Panel,synthetic
41ca80fa-507a-4154-bcdc-f1db5fc23d9a,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic
9b555705-549c-4b7c-9c7b-b83cb2f22fbb,Small oil spill near Compressor at Offshore Platform 1. Cleaned up promptly.,Unsafe Act,NO,Slips/Trips,LOW,,,,,Offshore Platform 1,Compressor,synthetic
494cf78c-aede-4089-81db-8afeb9dc0a83,Small oil spill near Compressor at Offshore Platform 1. Cleaned up promptly.,Unsafe Act,NO,Slips/Trips,LOW,,,,,Offshore Platform 1,Compressor,synthetic
73f47573-b2fd-4401-857a-7c6375ca1413,Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Refinery Sector 4,Electrical Panel,synthetic
8a20f480-95e9-4de9-b67c-ba17cf39cef4,Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Refinery Sector 4,Pump,synthetic
08d44bc1-ee65-4d1e-83de-42a2794df5ca,Worker observed not wearing safety glasses at Unit B.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Unit B,Valve,synthetic
1c066d54-2db9-4196-9a72-e1c758415649,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Unit B,Valve,synthetic
1aa1cb56-06df-48b4-899e-49566c353cf3,Worker observed not wearing safety glasses at Unit A.,Unsafe Act,NO,Slips/Trips,LOW,,,,,Unit A,Electrical Panel,synthetic
154997a1-aa17-4772-875e-18227cba3374,Worker observed not wearing safety glasses at Unit B.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Unit B,Valve,synthetic
b460db54-0a22-4967-a06d-cdd07cf40e5a,Small oil spill near Valve at Unit A. Cleaned up promptly.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Unit A,Valve,synthetic
6515bf61-2668-4d7f-9aec-ebea45b737c8,Small oil spill near Valve at Unit B. Cleaned up promptly.,Unsafe Act,NO,Working at Height,LOW,,,,,Unit B,Valve,synthetic
166fc8ac-2a63-4c16-8d3c-645c55cc60d7,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Offshore Platform 1,Pump,synthetic
87c773d1-2b58-46f6-98c7-d63845c32add,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Confined Space,LOW,,,,,Unit A,Compressor,synthetic
c0ecb46f-37b1-4b98-833f-ff3b8a80288e,"During maintenance of the Electrical Panel at Unit B, the technician started work without isolating the equipment. The Electrical Panel was still energized.",Unsafe Act,YES,Confined Space,CRITICAL,,,,,Unit B,Electrical Panel,synthetic
27aee7cb-40d1-446e-9e7b-268fcbcdbea6,Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Condition,NO,Manual Handling,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic
97439366-3362-46ab-93b1-b854dc3ab865,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic
209aa4fc-dad2-45b3-a7ff-0c67797a215a,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic
99158ade-c4eb-4cfb-a866-22efc4725e83,Line opened with residual pressure on the Electrical Panel. High-energy release narrowly missed the operator.,Unsafe Act,YES,Pressure,HIGH,,,,,Refinery Sector 4,Electrical Panel,synthetic
e07b7af9-55fa-467c-827c-fffb4c7f0ab8,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Offshore Platform 1,Pump,synthetic
8f9d0892-4499-483e-931a-d015644f5a9a,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Pressure,LOW,,,,,Unit B,Electrical Panel,synthetic
117ba9bf-2818-4d51-9326-c194c13cadf5,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Confined Space,LOW,,,,,Unit B,Compressor,synthetic
f7d65764-3b4d-4eb9-8ee3-65e50b156e3f,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Unit A,Pump,synthetic
e14308d1-a8b2-4db9-a00e-331dd85a105a,Small oil spill near Electrical Panel at Unit A. Cleaned up promptly.,Unsafe Act,NO,Confined Space,MEDIUM,,,,,Unit A,Electrical Panel,synthetic
799b2282-a20f-430e-b303-1651a50c6dab,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Pressure,LOW,,,,,Unit A,Pump,synthetic
40effbef-76e4-4769-aa18-ea3f319137c4,Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Refinery Sector 4,Electrical Panel,synthetic
6e158fdb-6821-43df-a1c1-50e83c7f76fc,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Condition,NO,Confined Space,LOW,,,,,Unit A,Compressor,synthetic
e22aa95a-8cfd-40ce-ab7f-a71e2eba034c,Small oil spill near Pump at Unit B. Cleaned up promptly.,Unsafe Act,NO,Working at Height,LOW,,,,,Unit B,Pump,synthetic
88fdfd1d-464c-4749-8a7b-6391b50f831d,Small oil spill near Compressor at Unit B. Cleaned up promptly.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Unit B,Compressor,synthetic
bf87924f-74ea-42d8-9410-8158879b25ad,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Condition,NO,Electrical,LOW,,,,,Unit B,Heat Exchanger,synthetic
09a51a34-629c-4464-8bf5-afe0e0a33d56,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic
d81c03b6-c442-436d-8c89-e99fb6f4be18,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Confined Space,LOW,,,,,Unit A,Compressor,synthetic
ed9c0ed8-7c97-4c87-857e-ef7822fab538,Small oil spill near Valve at Unit B. Cleaned up promptly.,Unsafe Act,NO,Pressure,LOW,,,,,Unit B,Valve,synthetic
23b51a9c-a3fb-43e5-98c5-f9d79915abaf,Small oil spill near Electrical Panel at Refinery Sector 4. Cleaned up promptly.,Unsafe Act,NO,Slips/Trips,LOW,,,,,Refinery Sector 4,Electrical Panel,synthetic
08190a43-aeca-4fe5-9a40-9aface529b45,Small oil spill near Valve at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Refinery Sector 4,Valve,synthetic
3d524395-033c-422b-ac84-36aebfb73178,Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Manual Handling,MEDIUM,,,,,Unit A,Pump,synthetic
07e6c954-4af9-4ce4-9d7f-76e8147d4f8c,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic
a07faee5-4e65-4e3d-8e85-301793a40051,Small oil spill near Valve at Offshore Platform 1. Cleaned up promptly.,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Offshore Platform 1,Valve,synthetic
bf565c24-e50a-456d-a877-9843a71627a1,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Offshore Platform 1,Heat Exchanger,synthetic
dfe71124-5e10-40e9-b509-5ddf8f928623,Small oil spill near Electrical Panel at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Confined Space,LOW,,,,,Unit A,Electrical Panel,synthetic
f8349120-45cb-4012-8208-17cf90be6b0d,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Act,NO,Energy Isolation,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic
d780b99c-e92b-4afb-addc-731c12be6d5f,Small oil spill near Heat Exchanger at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic
d6e5933e-a8e6-4d01-87af-05a6bba438d6,Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Act,NO,Confined Space,MEDIUM,,,,,Refinery Sector 4,Electrical Panel,synthetic
7a3a17d3-9d83-445b-b10f-795bc3385904,Small oil spill near Valve at Unit B. Cleaned up promptly.,Unsafe Act,NO,Confined Space,MEDIUM,,,,,Unit B,Valve,synthetic
62566d8b-1fe6-4df0-984c-a82faddec709,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Unit A,Valve,synthetic
dee4a86f-9464-4af9-a825-adac1d159a00,Worker observed not wearing safety glasses at Unit A.,Unsafe Act,NO,Manual Handling,LOW,,,,,Unit A,Valve,synthetic
dff2579a-fe17-4248-9661-1d6e852e1aab,Worker observed not wearing safety glasses at Unit B.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Unit B,Pump,synthetic
3474eb05-a18e-42cf-8a14-6d3806c310a8,Small oil spill near Electrical Panel at Unit B. Cleaned up promptly.,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Unit B,Electrical Panel,synthetic
bf43e64d-3b5c-4415-b45d-cd1439e303c8,Small oil spill near Heat Exchanger at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic
6eeebcd6-6a5f-4e2d-b540-1e396f3be123,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Unit B,Pump,synthetic
7005118b-22d7-4b55-a78d-d58248b3ed3d,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Confined Space,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic
a610ac89-e467-4b98-b0a4-89296810c6dd,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Confined Space,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic
deac4fb6-255d-4935-8368-baabc80bf383,Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Condition,NO,Energy Isolation,MEDIUM,,,,,Offshore Platform 1,Electrical Panel,synthetic
190e8a33-c212-40e0-987a-0889180edcb5,Small oil spill near Electrical Panel at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Refinery Sector 4,Electrical Panel,synthetic
f1a01f20-55c6-4d5a-ab26-89d9e03dde57,Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Act,NO,Manual Handling,LOW,,,,,Unit B,Electrical Panel,synthetic
2e6a96f0-7a41-44d2-96ae-9076c1acfde8,Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Manual Handling,MEDIUM,,,,,Unit A,Valve,synthetic
35b3b916-b5b5-4397-a1c3-8e9125481caa,Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Manual Handling,LOW,,,,,Unit A,Compressor,synthetic
8f618f3c-7e4e-4fe5-aa82-30b59d0e6fe6,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Unit A,Valve,synthetic
995c4a6a-cd8b-487e-b7f6-3c1655ee1b6f,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Pressure,LOW,,,,,Unit A,Compressor,synthetic
cfd7c5c4-4f08-4b20-b17d-4bfcf515cb5e,Worker observed not wearing safety glasses at Unit A.,Unsafe Condition,NO,Confined Space,LOW,,,,,Unit A,Heat Exchanger,synthetic
4ec1d2d7-5714-4be7-8c36-43b7168e28c3,Small oil spill near Heat Exchanger at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Slips/Trips,LOW,,,,,Refinery Sector 4,Heat Exchanger,synthetic
7945a3ac-404f-4040-9720-a8561070a0f2,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Unit A,Pump,synthetic
9cf0abb0-d53e-47d6-a9ab-420f88a4288a,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Working at Height,LOW,,,,,Refinery Sector 4,Compressor,synthetic
2345ce0b-1b1e-4eba-a205-ffda63811fed,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Condition,NO,Slips/Trips,LOW,,,,,Refinery Sector 4,Heat Exchanger,synthetic
0bb35bc0-ed7a-4624-95c9-7a9929267e7b,Trip hazard due to loose cables near Electrical Panel. Cables were immediately organized.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Unit B,Electrical Panel,synthetic
f244c54d-284d-4066-b33f-3847447cfab6,Small oil spill near Electrical Panel at Offshore Platform 1. Cleaned up promptly.,Unsafe Act,NO,Energy Isolation,LOW,,,,,Offshore Platform 1,Electrical Panel,synthetic
30064f74-6138-4a2d-b3e3-f68db5edadbc,Small oil spill near Compressor at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Confined Space,LOW,,,,,Unit A,Compressor,synthetic
d33f08ff-7a0e-43e9-8b56-bfb02eda5c3f,Small oil spill near Heat Exchanger at Offshore Platform 1. Cleaned up promptly.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic
4a9b4ff1-a786-4ad7-aeef-e1586e528316,Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Refinery Sector 4,Compressor,synthetic
47b20f95-0274-48c9-b9d0-d2005bdbff20,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic
6fda2961-34f0-404c-a561-277f74b2490c,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Manual Handling,MEDIUM,,,,,Unit A,Pump,synthetic
0f627a18-7a50-45d7-9e27-f7d313320d3f,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic
aa59a520-e540-4959-b928-2464b74a4e1f,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Pressure,LOW,,,,,Offshore Platform 1,Pump,synthetic
ae3d157f-1ed3-4bcd-a969-7cedb2c6aff7,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Condition,NO,Pressure,LOW,,,,,Refinery Sector 4,Compressor,synthetic
400e6e6e-f6cf-4ecc-a8e1-c94fb0fa34f4,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Electrical,LOW,,,,,Offshore Platform 1,Compressor,synthetic
3c16758b-4f49-4294-8e69-f992675c6f65,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Slips/Trips,LOW,,,,,Unit A,Electrical Panel,synthetic
0b0a1ea9-37ab-4ebd-9eaa-fbf4a0439622,Small oil spill near Valve at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Pressure,MEDIUM,,,,,Unit A,Valve,synthetic
4a94e5e8-6ad7-470c-b6b8-69dcfce09155,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Condition,NO,Slips/Trips,LOW,,,,,Unit A,Electrical Panel,synthetic
ce8c0a97-4e7d-410b-81f3-58e36dadb4d1,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Act,NO,Slips/Trips,MEDIUM,,,,,Unit A,Valve,synthetic
361fe645-79fc-4e19-b407-f43d618866aa,Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Act,NO,Slips/Trips,MEDIUM,,,,,Refinery Sector 4,Valve,synthetic
374a8524-51f7-40e6-816b-c588d2878b51,,Unsafe Condition,NO,Pressure,LOW,,,,,Unit B,Heat Exchanger,synthetic
39cb7554-ab70-4d55-b6a7-5f195a99ee3e,<div><p>Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.</p></div>,Unsafe Act,NO,Manual Handling,LOW,,,,,Offshore Platform 1,Heat Exchanger,synthetic
cd57870e-dd3f-48e4-bbb4-771ba75b2da3,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Working at Height,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic
ec75e92a-94e5-4c34-bb8f-61984ccfd31d,Worker observed not wearing safety glasses at Unit A.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Unit A,Valve,synthetic
88a7af8f-121a-45bc-baa8-8dbd6b6c2c26,Line opened with residual pressure on the Heat Exchanger. High-energy release narrowly missed the operator.,Near Miss,YES,Confined Space,HIGH,,,,,Offshore Platform 1,Heat Exchanger,synthetic
eee4556f-d0ea-4609-9cd8-7688b78cd3f6,,Unsafe Act,NO,Electrical,LOW,,,,,Unit B,Valve,synthetic
d6856cd4-4cbc-41a4-a2b7-7a742776181a,Trip hazard due to loose cables near Pump. Cables were immediately organized.,Unsafe Condition,NO,Manual Handling,MEDIUM,,,,,Offshore Platform 1,Pump,synthetic
0b33507a-7885-4677-b013-13b3f37e7e54,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Condition,NO,Confined Space,MEDIUM,,,,,Unit B,Heat Exchanger,synthetic
7dc2e73b-3e8e-46c1-ab13-9db8af83f7bb,,Unsafe Condition,NO,Manual Handling,MEDIUM,,,,,Unit A,Electrical Panel,synthetic
b60fc2fe-ff96-4a15-b579-f08667b0c25f,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Condition,NO,Working at Height,MEDIUM,,,,,Refinery Sector 4,Valve,synthetic
7207d121-f346-434e-891d-3ca167a76400,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Condition,NO,Pressure,LOW,,,,,Offshore Platform 1,Heat Exchanger,synthetic
e6588001-d5cb-4eea-a7ac-0821803339fd,Worker entered the confined space at Refinery Sector 4 without conducting a gas test. No standby person was present.,Unsafe Act,YES,Working at Height,HIGH,,,,,Refinery Sector 4,Heat Exchanger,synthetic
d468bcb6-b01a-4cc9-a3b6-1bc01e89d345,Worker observed not wearing safety glasses at Unit B.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Unit B,Pump,synthetic
6785cf7d-02e1-486f-8a28-1e139748ff26,Trip hazard due to loose cables near Compressor. Cables were immediately organized.,Unsafe Act,NO,Electrical,LOW,,,,,Refinery Sector 4,Compressor,synthetic
f66460a2-4f83-461b-a0cf-c960969c516d,Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Act,NO,Manual Handling,MEDIUM,,,,,Refinery Sector 4,Electrical Panel,synthetic
a11edd94-faa3-4211-bd59-5cadb306e803,Small oil spill near Heat Exchanger at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Manual Handling,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic
74408a39-c79e-4e08-81de-5e4ba929464d,Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Condition,NO,Working at Height,LOW,,,,,Offshore Platform 1,Valve,synthetic
50aaea4c-cc88-4b1f-a298-a4f271cc3517,Trip hazard due to loose cables near Valve. Cables were immediately organized.,Unsafe Act,NO,Pressure,MEDIUM,,,,,Unit B,Valve,synthetic
eb789032-9e55-45c3-b63c-c451fc09c4af,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic
71c57705-90ea-4b07-8eae-04ea6a553864,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Condition,NO,Slips/Trips,MEDIUM,,,,,Refinery Sector 4,Heat Exchanger,synthetic
ce89a2ca-ec57-4392-a13b-4ef8f4716c20,Worker observed not wearing safety glasses at Unit B.,Unsafe Act,NO,Working at Height,LOW,,,,,Unit B,Electrical Panel,synthetic
1a53a649-790f-4ecd-a17e-1e69616fa73c,Worker used incorrect gloves for manual handling task. Supervisor corrected the action.,Unsafe Act,NO,Working at Height,LOW,,,,,Refinery Sector 4,Pump,synthetic
b9cda474-abdb-4516-9557-445872c5205d,Small oil spill near Pump at Refinery Sector 4. Cleaned up promptly.,Unsafe Condition,NO,Electrical,MEDIUM,,,,,Refinery Sector 4,Pump,synthetic
c773a849-cca1-406f-8bba-fa32a60473f9,Small oil spill near Valve at Unit A. Cleaned up promptly.,Unsafe Condition,NO,Confined Space,LOW,,,,,Unit A,Valve,synthetic
4c8eca63-782e-40f1-a6e6-0fd3478c9ddd,Worker observed not wearing safety glasses at Unit B.,Unsafe Condition,NO,Slips/Trips,LOW,,,,,Unit B,Compressor,synthetic
eb60b4c2-cc8b-4828-ae91-2fcf390b399a,Small oil spill near Heat Exchanger at Offshore Platform 1. Cleaned up promptly.,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Offshore Platform 1,Heat Exchanger,synthetic
a5e27839-dca3-480f-b65d-13fb27f13530,Trip hazard due to loose cables near Pump. Cables were immediately organized.,Unsafe Condition,NO,Energy Isolation,LOW,,,,,Refinery Sector 4,Pump,synthetic
4e3f6ae3-15c6-4cfa-b164-fc8742321632,Trip hazard due to loose cables near Heat Exchanger. Cables were immediately organized.,Unsafe Condition,NO,Manual Handling,MEDIUM,,,,,Unit A,Heat Exchanger,synthetic
0b6c2f67-6993-4b1e-aed2-e6e39e266056,Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic
9a39d24c-10b7-492e-a297-c1784b3ba6fc,Worker observed not wearing safety glasses at Offshore Platform 1.,Unsafe Act,NO,Electrical,MEDIUM,,,,,Offshore Platform 1,Heat Exchanger,synthetic
a785e3d7-3c64-4e39-a1e7-d8d7fe3a9c21,Worker observed not wearing safety glasses at Refinery Sector 4.,Unsafe Condition,NO,Confined Space,LOW,,,,,Refinery Sector 4,Electrical Panel,synthetic
